会员可以减50元，下单了今天就送到手！,https://www.smzdm.com/p/24472963/,realme 真我 X50 Pro 智能手机 12GB+256GB
原价,https://www.smzdm.com/p/24472963/,realme 真我 X50 Pro 智能手机 12GB+256GB
首发给我妈买的，没错她喜欢这个颜色，同配置降了1000了居然，不能告诉她[皱眉],https://www.smzdm.com/p/24472963/,realme 真我 X50 Pro 智能手机 12GB+256GB
低分屏也用出舒服来了? 省钱s10 不缺一加8p 说半天还 不看cpu和内存 那你看啥小米realme?,https://www.smzdm.com/p/24472963/,realme 真我 X50 Pro 智能手机 12GB+256GB
在用小米至尊版，不错，但是不是值5千多，不太懂，我曾经买过12，256的黑鲨3，觉得性价比高，我现在是8g运行，屏幕肯定现在的舒服，但贵两千多，值不值，为什么值，为什么不值。我过去只看CPU和内存是不是很傻？,https://www.smzdm.com/p/24472963/,realme 真我 X50 Pro 智能手机 12GB+256GB
,https://www.smzdm.com/p/24472963/,realme 真我 X50 Pro 智能手机 12GB+256GB
分期原来是这么理解的,https://www.smzdm.com/p/24472963/,realme 真我 X50 Pro 智能手机 12GB+256GB
北京卷2789 6期免息 没买 可惜死了,https://www.smzdm.com/p/24472963/,realme 真我 X50 Pro 智能手机 12GB+256GB
越来越不值钱了。。。,https://www.smzdm.com/p/24472963/,realme 真我 X50 Pro 智能手机 12GB+256GB
本来想等双十一换的。现在不等了。觉得还挺香。,https://www.smzdm.com/p/24472963/,realme 真我 X50 Pro 智能手机 12GB+256GB
下次买华为的   可以告诉她涨价了,https://www.smzdm.com/p/24472963/,realme 真我 X50 Pro 智能手机 12GB+256GB
我的俩月，锁屏键已经没有回弹反馈,https://www.smzdm.com/p/24472963/,realme 真我 X50 Pro 智能手机 12GB+256GB
还能卖3300？那时候我3000买的，退了，血亏,https://www.smzdm.com/p/24472963/,realme 真我 X50 Pro 智能手机 12GB+256GB
2399，关键是8+256就3199了，迷之定价,https://www.smzdm.com/p/24472963/,realme 真我 X50 Pro 智能手机 12GB+256GB
原价[装大款]S20+的我从5月开始看到各种新机已经哭晕在天台[咽气]，想想还有20期白条要还，我又坚强的从天台爬了下来[喜极而泣],https://www.smzdm.com/p/24472963/,realme 真我 X50 Pro 智能手机 12GB+256GB
5G 下一代集成 功耗估计就好点，现在除了华为是集成，其它外挂都耗电，不建议现在买5G，等双11 估计有不少集成的新机，这种外挂的，活不长,https://www.smzdm.com/p/24472963/,realme 真我 X50 Pro 智能手机 12GB+256GB
xdm  ace2怎么样，双杨，90hz，45w，185g，感觉挺好的,https://www.smzdm.com/p/24472963/,realme 真我 X50 Pro 智能手机 12GB+256GB
天玑也是集成的，耗电没少啊，别被某为洗脑了，功耗就看制程，5纳米比7纳米省电40-50%，当年华为自己不集成时用的巴龙基带是28纳米的，功耗巨大，高通865用的是7纳米的基带，和华为现在集成的功耗差不多的,https://www.smzdm.com/p/24472963/,realme 真我 X50 Pro 智能手机 12GB+256GB
我觉得也是，从一加6过来的，感觉一加是蛮荒时代的系统？,https://www.smzdm.com/p/24472963/,realme 真我 X50 Pro 智能手机 12GB+256GB
可能是你眼花了,https://www.smzdm.com/p/24472963/,realme 真我 X50 Pro 智能手机 12GB+256GB
屏幕素质并不光是分辩率啊，不然索尼4K不全秒？米10至尊的原生10bit是手机上的第一家吧，色彩过渡比8bit的自然很多,https://www.smzdm.com/p/24472963/,realme 真我 X50 Pro 智能手机 12GB+256GB
还是挺值的,https://www.smzdm.com/p/24472963/,realme 真我 X50 Pro 智能手机 12GB+256GB
用了一个星期了，真别说，除了重，这价位无敌了。另外我不打游戏，打游戏用ipad,https://www.smzdm.com/p/24472963/,realme 真我 X50 Pro 智能手机 12GB+256GB
正在用,https://www.smzdm.com/p/24472963/,realme 真我 X50 Pro 智能手机 12GB+256GB
没有坚守的意思[抽烟]但是LCD确实有高端的，你说的就像LCD只有1080P的一样，乐金和傻普又没倒闭,https://www.smzdm.com/p/24472963/,realme 真我 X50 Pro 智能手机 12GB+256GB
618的时候  2699买了5台。  3300卖了 一共挣了3000   然后花29xx买了小米10。    白得了个小米10和几十块     哈哈哈。,https://www.smzdm.com/p/24472963/,realme 真我 X50 Pro 智能手机 12GB+256GB
其实充电超快不是么？,https://www.smzdm.com/p/24472963/,realme 真我 X50 Pro 智能手机 12GB+256GB
其实充电超快不是么？,https://www.smzdm.com/p/24472963/,realme 真我 X50 Pro 智能手机 12GB+256GB
"话说我买了乐视后乐视就消失了。之后买了htc u11,htc也消失了。再后来买了锤子R1.确实挺好用，不过现在屏幕拖影厂家没有配件可以维修。    现在。我准备买个魅族。。。。魅族祝你好运！！希望你能坚持久一些。",https://www.smzdm.com/p/24496222/,百亿补贴 : MEIZU 魅族 17 Pro 5G智能手机 8GB+128GB
留着当古董,https://www.smzdm.com/p/24496222/,百亿补贴 : MEIZU 魅族 17 Pro 5G智能手机 8GB+128GB
估计消失了,https://www.smzdm.com/p/24496222/,百亿补贴 : MEIZU 魅族 17 Pro 5G智能手机 8GB+128GB
降1000就买,https://www.smzdm.com/p/24496222/,百亿补贴 : MEIZU 魅族 17 Pro 5G智能手机 8GB+128GB
前天北京用户3549，现在3849还这么多人点值,https://www.smzdm.com/p/24496222/,百亿补贴 : MEIZU 魅族 17 Pro 5G智能手机 8GB+128GB
魅族越来越小众，再不努力真要变成others,https://www.smzdm.com/p/24496222/,百亿补贴 : MEIZU 魅族 17 Pro 5G智能手机 8GB+128GB
早就说other了,https://www.smzdm.com/p/24496222/,百亿补贴 : MEIZU 魅族 17 Pro 5G智能手机 8GB+128GB
,https://www.smzdm.com/p/24496222/,百亿补贴 : MEIZU 魅族 17 Pro 5G智能手机 8GB+128GB
天天推，价格都没变  而且标题是12 256,https://www.smzdm.com/p/24496222/,百亿补贴 : MEIZU 魅族 17 Pro 5G智能手机 8GB+128GB
实际是8 128,https://www.smzdm.com/p/24496222/,百亿补贴 : MEIZU 魅族 17 Pro 5G智能手机 8GB+128GB
说实话降到2499都没多少人买,https://www.smzdm.com/p/24496222/,百亿补贴 : MEIZU 魅族 17 Pro 5G智能手机 8GB+128GB
"话说我买了乐视后乐视就消失了。之后买了htc u11,htc也消失了。再后来买了锤子R1.确实挺好用，不过现在屏幕拖影厂家没有配件可以维修。    现在。我准备买个魅族。。。。魅族祝你好运！！希望你能坚持久一些。[大吃一惊][大吃一惊][大吃一惊]",https://www.smzdm.com/p/24496222/,百亿补贴 : MEIZU 魅族 17 Pro 5G智能手机 8GB+128GB
"话说我买了乐视后乐视就消失了。之后买了htc u11,htc也消失了。再后来买了锤子R1.确实挺好用，不过现在屏幕拖影厂家没有配件可以维修。    现在。我准备买个魅族。。。。魅族祝你好运！！希望你能坚持久一些。[大吃一惊][大吃一惊][大吃一惊]",https://www.smzdm.com/p/24496222/,百亿补贴 : MEIZU 魅族 17 Pro 5G智能手机 8GB+128GB
15xx的价格已经无法打动我了,https://www.smzdm.com/p/24502742/,百亿补贴 : Redmi 红米 K30i 5G智能手机 8GB+128GB
15xx的价格已经无法打动我了,https://www.smzdm.com/p/24502742/,百亿补贴 : Redmi 红米 K30i 5G智能手机 8GB+128GB
麒麟7nm工艺组装起来的嘛？,https://www.smzdm.com/p/24505627/,HONOR 荣耀 X10 5G双模智能手机 6GB 64GB
这么贵，难道是用,https://www.smzdm.com/p/24505627/,HONOR 荣耀 X10 5G双模智能手机 6GB 64GB
买一台少一台啊,https://www.smzdm.com/p/24505627/,HONOR 荣耀 X10 5G双模智能手机 6GB 64GB
昨天入手了刚需，5G手机是贵了点，但是再买4G的感觉有些不妥啊，我这5G已经覆盖了。,https://www.smzdm.com/p/24505627/,HONOR 荣耀 X10 5G双模智能手机 6GB 64GB
之前荣耀看视频模糊，不知道现在改了没有,https://www.smzdm.com/p/24505627/,HONOR 荣耀 X10 5G双模智能手机 6GB 64GB
之前荣耀看视频模糊，不知道现在改了没有,https://www.smzdm.com/p/24505627/,HONOR 荣耀 X10 5G双模智能手机 6GB 64GB
收到后说下香不香，也想换这个,https://www.smzdm.com/p/24501984/,荣耀30 Pro+ 智能手机 8GB+256GB 绿野仙踪
今早上入手了，百亿补贴不会有问题吧,https://www.smzdm.com/p/24501984/,荣耀30 Pro+ 智能手机 8GB+256GB 绿野仙踪
中杯涨价了，超大杯降价,https://www.smzdm.com/p/24501984/,荣耀30 Pro+ 智能手机 8GB+256GB 绿野仙踪
中杯涨价了，超大杯降价,https://www.smzdm.com/p/24501984/,荣耀30 Pro+ 智能手机 8GB+256GB 绿野仙踪
颜色很好看，但是note20太拉胯，这个系列高配还行,https://www.smzdm.com/p/24504302/,SAMSUNG 三星 Galaxy Note20 5G智能手机 8GB+256GB 冰薄荷
看不起非学生吗？一直学生价。出钱的还不都是非学生？差评,https://www.smzdm.com/p/24504302/,SAMSUNG 三星 Galaxy Note20 5G智能手机 8GB+256GB 冰薄荷
你买n20u我不觉得你有钱 但是你要买这玩意 你是真有钱,https://www.smzdm.com/p/24504302/,SAMSUNG 三星 Galaxy Note20 5G智能手机 8GB+256GB 冰薄荷
看了华为新机，我觉得应该给这个note20道歉。因为他并没有吧6000的配置卖到15000。而华为做到了把1000的配置卖到2500。性价比还是在啊。,https://www.smzdm.com/p/24504302/,SAMSUNG 三星 Galaxy Note20 5G智能手机 8GB+256GB 冰薄荷
60的刷新率太影响使用了,https://www.smzdm.com/p/24504302/,SAMSUNG 三星 Galaxy Note20 5G智能手机 8GB+256GB 冰薄荷
直屏好屏，吊打一切曲屏，但价钱巨坑，坐等二手2000,https://www.smzdm.com/p/24504302/,SAMSUNG 三星 Galaxy Note20 5G智能手机 8GB+256GB 冰薄荷
直屏好屏，吊打一切曲屏，但价钱巨坑，坐等二手2000,https://www.smzdm.com/p/24504302/,SAMSUNG 三星 Galaxy Note20 5G智能手机 8GB+256GB 冰薄荷
这不是邪恶之花里面女主用的手机吗,https://www.smzdm.com/p/24499364/,SAMSUNG 三星 Galaxy Z Flip 折叠屏手机 8GB+256GB
不能理财，选择要慎重。,https://www.smzdm.com/p/24499364/,SAMSUNG 三星 Galaxy Z Flip 折叠屏手机 8GB+256GB
手机不离手，折叠纯属找虐。,https://www.smzdm.com/p/24499364/,SAMSUNG 三星 Galaxy Z Flip 折叠屏手机 8GB+256GB
让我想起了之前用过的翻盖手机,https://www.smzdm.com/p/24499364/,SAMSUNG 三星 Galaxy Z Flip 折叠屏手机 8GB+256GB
完爆N20U，真好看,https://www.smzdm.com/p/24499364/,SAMSUNG 三星 Galaxy Z Flip 折叠屏手机 8GB+256GB
,https://www.smzdm.com/p/24499364/,SAMSUNG 三星 Galaxy Z Flip 折叠屏手机 8GB+256GB
不知道能折多少次哦，微信比较多的够呛,https://www.smzdm.com/p/24499364/,SAMSUNG 三星 Galaxy Z Flip 折叠屏手机 8GB+256GB
不知道能折多少次哦，微信比较多的够呛,https://www.smzdm.com/p/24499364/,SAMSUNG 三星 Galaxy Z Flip 折叠屏手机 8GB+256GB
K30U都没防抖,https://www.smzdm.com/p/24521513/,百亿补贴 : Redmi 红米 K30 Pro 变焦版 5G智能手机 8GB+256GB
,https://www.smzdm.com/p/24521513/,百亿补贴 : Redmi 红米 K30 Pro 变焦版 5G智能手机 8GB+256GB
感觉拍照好烂，没必要追求变焦,https://www.smzdm.com/p/24521513/,百亿补贴 : Redmi 红米 K30 Pro 变焦版 5G智能手机 8GB+256GB
主要是由光学防抖,https://www.smzdm.com/p/24521513/,百亿补贴 : Redmi 红米 K30 Pro 变焦版 5G智能手机 8GB+256GB
主要是由光学防抖,https://www.smzdm.com/p/24521513/,百亿补贴 : Redmi 红米 K30 Pro 变焦版 5G智能手机 8GB+256GB
这个不错，值得入手哈，比小米10强太多了,https://www.smzdm.com/p/24498319/,MI 小米10 至尊纪念版 5G智能手机 8GB+128GB 陶瓷黑
内鬼消息，7350性能逼近865，吊打855，膏通不挤牙膏了,https://www.smzdm.com/p/24498319/,MI 小米10 至尊纪念版 5G智能手机 8GB+128GB 陶瓷黑
双十一必有好价[邪恶],https://www.smzdm.com/p/24498319/,MI 小米10 至尊纪念版 5G智能手机 8GB+128GB 陶瓷黑
具体强在哪里,https://www.smzdm.com/p/24498319/,MI 小米10 至尊纪念版 5G智能手机 8GB+128GB 陶瓷黑
来了来了他来了,https://www.smzdm.com/p/24498319/,MI 小米10 至尊纪念版 5G智能手机 8GB+128GB 陶瓷黑
烫手，紫薯布丁,https://www.smzdm.com/p/24498319/,MI 小米10 至尊纪念版 5G智能手机 8GB+128GB 陶瓷黑
太坏了，但我喜欢,https://www.smzdm.com/p/24498319/,MI 小米10 至尊纪念版 5G智能手机 8GB+128GB 陶瓷黑
你我2999,https://www.smzdm.com/p/24498319/,MI 小米10 至尊纪念版 5G智能手机 8GB+128GB 陶瓷黑
多多终于出手了，坐等双十一好价,https://www.smzdm.com/p/24498319/,MI 小米10 至尊纪念版 5G智能手机 8GB+128GB 陶瓷黑
双十一必有好价,https://www.smzdm.com/p/24498319/,MI 小米10 至尊纪念版 5G智能手机 8GB+128GB 陶瓷黑
品控很差，镜头进灰。,https://www.smzdm.com/p/24498319/,MI 小米10 至尊纪念版 5G智能手机 8GB+128GB 陶瓷黑
撑不住降价了,https://www.smzdm.com/p/24498319/,MI 小米10 至尊纪念版 5G智能手机 8GB+128GB 陶瓷黑
12+256这个价才有心动的感觉,https://www.smzdm.com/p/24498319/,MI 小米10 至尊纪念版 5G智能手机 8GB+128GB 陶瓷黑
,https://www.smzdm.com/p/24498319/,MI 小米10 至尊纪念版 5G智能手机 8GB+128GB 陶瓷黑
又厚又重，以后都拿着ipad出门吧,https://www.smzdm.com/p/24498319/,MI 小米10 至尊纪念版 5G智能手机 8GB+128GB 陶瓷黑
你我800,https://www.smzdm.com/p/24498319/,MI 小米10 至尊纪念版 5G智能手机 8GB+128GB 陶瓷黑
友商老涨价，你我也不好使了,https://www.smzdm.com/p/24498319/,MI 小米10 至尊纪念版 5G智能手机 8GB+128GB 陶瓷黑
小米就是打个时间差多骗一点米粉钱，随着mate40和ip12慢慢发布，就会发现小米根本不值这个价,https://www.smzdm.com/p/24498319/,MI 小米10 至尊纪念版 5G智能手机 8GB+128GB 陶瓷黑
小米就是打个时间差多骗一点米粉钱，随着mate40和ip12慢慢发布，就会发现小米根本不值这个价,https://www.smzdm.com/p/24498319/,MI 小米10 至尊纪念版 5G智能手机 8GB+128GB 陶瓷黑
2500 12期免息 比较合适,https://www.smzdm.com/p/24502986/,百亿补贴 : HONOR 荣耀 V30 PRO 5G 智能手机 8GB+128GB
回不到之前的价格了，买了贵的,https://www.smzdm.com/p/24502986/,百亿补贴 : HONOR 荣耀 V30 PRO 5G 智能手机 8GB+128GB
p30弟弟，不错。,https://www.smzdm.com/p/24502986/,百亿补贴 : HONOR 荣耀 V30 PRO 5G 智能手机 8GB+128GB
吵起来的价格不要买，魅族17前来点评,https://www.smzdm.com/p/24502986/,百亿补贴 : HONOR 荣耀 V30 PRO 5G 智能手机 8GB+128GB
最近想买手机 感觉这个不好价啊,https://www.smzdm.com/p/24502986/,百亿补贴 : HONOR 荣耀 V30 PRO 5G 智能手机 8GB+128GB
那时苏宁都到2600上下了,https://www.smzdm.com/p/24502986/,百亿补贴 : HONOR 荣耀 V30 PRO 5G 智能手机 8GB+128GB
华为现在因为芯片缺货打死不降价，确实没什么买的价值了，大妈都不怎么推华为的手机了现在,https://www.smzdm.com/p/24502986/,百亿补贴 : HONOR 荣耀 V30 PRO 5G 智能手机 8GB+128GB
,https://www.smzdm.com/p/24502986/,百亿补贴 : HONOR 荣耀 V30 PRO 5G 智能手机 8GB+128GB
多多2850的车被踢下去后，我咸鱼2600收了个8+256的99新，我是接盘侠,https://www.smzdm.com/p/24502986/,百亿补贴 : HONOR 荣耀 V30 PRO 5G 智能手机 8GB+128GB
618的时候8+256价2799，还十二期免息。V9继续等等等,https://www.smzdm.com/p/24502986/,百亿补贴 : HONOR 荣耀 V30 PRO 5G 智能手机 8GB+128GB
v8打卡，越等越贵越不想下手了,https://www.smzdm.com/p/24502986/,百亿补贴 : HONOR 荣耀 V30 PRO 5G 智能手机 8GB+128GB
8+256之前也就这价，还12期免息,https://www.smzdm.com/p/24502986/,百亿补贴 : HONOR 荣耀 V30 PRO 5G 智能手机 8GB+128GB
等等吧，我米6钉子户也不是非他不可,https://www.smzdm.com/p/24502986/,百亿补贴 : HONOR 荣耀 V30 PRO 5G 智能手机 8GB+128GB
我也是 涨价太厉害了,https://www.smzdm.com/p/24502986/,百亿补贴 : HONOR 荣耀 V30 PRO 5G 智能手机 8GB+128GB
我也是 涨价太厉害了,https://www.smzdm.com/p/24502986/,百亿补贴 : HONOR 荣耀 V30 PRO 5G 智能手机 8GB+128GB
可以，很中肯,https://www.smzdm.com/p/24503312/,百亿补贴 : SAMSUNG 三星 Galaxy Note20 5G智能手机 8GB+256GB
。可惜没人买，因为有note20在+。[邪恶],https://www.smzdm.com/p/24503312/,百亿补贴 : SAMSUNG 三星 Galaxy Note20 5G智能手机 8GB+256GB
塑料是真的塑料，但屏幕能打的一个都没有，说圾皇的都是云评测,https://www.smzdm.com/p/24503312/,百亿补贴 : SAMSUNG 三星 Galaxy Note20 5G智能手机 8GB+256GB
带u可以入手，20就算了，国产不香吗,https://www.smzdm.com/p/24503312/,百亿补贴 : SAMSUNG 三星 Galaxy Note20 5G智能手机 8GB+256GB
买了S20，现在又觉得这个好像更实惠,https://www.smzdm.com/p/24503312/,百亿补贴 : SAMSUNG 三星 Galaxy Note20 5G智能手机 8GB+256GB
呵呵。再牛*60hz1080p的硬件摆在那里。一个1米7的人硬要说自己要比1米8的人高，因为他比较帅,https://www.smzdm.com/p/24503312/,百亿补贴 : SAMSUNG 三星 Galaxy Note20 5G智能手机 8GB+256GB
呵呵，屏幕真的别黑 自己去体验,https://www.smzdm.com/p/24503312/,百亿补贴 : SAMSUNG 三星 Galaxy Note20 5G智能手机 8GB+256GB
还是s20好吧？,https://www.smzdm.com/p/24503312/,百亿补贴 : SAMSUNG 三星 Galaxy Note20 5G智能手机 8GB+256GB
各有所长，选择S20一个是便宜一点，还有就是小一点轻一点。,https://www.smzdm.com/p/24503312/,百亿补贴 : SAMSUNG 三星 Galaxy Note20 5G智能手机 8GB+256GB
60hz的1080p屏幕还尬吹个🐤,https://www.smzdm.com/p/24503312/,百亿补贴 : SAMSUNG 三星 Galaxy Note20 5G智能手机 8GB+256GB
。可惜没人买，因为有note20在+。,https://www.smzdm.com/p/24503312/,百亿补贴 : SAMSUNG 三星 Galaxy Note20 5G智能手机 8GB+256GB
三星noto20u和这个普通版屏幕完全不是一个级别的,https://www.smzdm.com/p/24503312/,百亿补贴 : SAMSUNG 三星 Galaxy Note20 5G智能手机 8GB+256GB
